area_m2,precio,banios,alcobas,nombre_cliente,precio_estimado
120,480000000,2,1,Antonia Lopez Osorio,244537509.79
192,480000000,2,4,Nicolás Torres Herrera,390049461.95
120,480000000,2,3,Marcela Arboleda Jaramillo,243930124.77
120,480000000,2,2,Samuel Castro Osorio,244233817.28
120,480000000,2,4,Valentina Rodriguez Jaramillo,243626432.26
160,480000000,2,4,Ana Moreno Henao,324972559.86
134,160800000,2,1,Carlos Velez Ramirez,273008654.45
94,131600000,2,2,Andres Moreno Quintero,191358834.34
188,263200000,2,2,Samuel Arboleda Montoya,382522234.21
188,263200000,2,4,Valentina Velez Jaramillo,381914849.19
94,263200000,2,2,Santiago Torres Alvarez,191358834.34
188,526400000,2,1,David Moreno Martinez,382825926.72
188,526400000,2,2,Samuel Uribe Gonzalez,382522234.21
92,184000000,2,2,Andres Fernandez Villa,187291527.96
115,184000000,2,3,Mateo Arboleda Jaramillo,233761858.82
115,184000000,2,4,Marcela Valencia Ramirez,233458166.31
92,184000000,2,1,Nicole Jimenez Gonzalez,187595220.47
92,184000000,2,4,Valentina Patino Restrepo,186684142.94
92,184000000,2,2,Antonia Diaz Ramirez,187291527.96
92,184000000,2,1,Santiago Castillo Jaramillo,187595220.47
184,368000000,2,1,Samuel Velez Martinez,374691313.96
92,368000000,2,2,Santiago Patino Gonzalez,187291527.96
92,368000000,2,4,Laura Patino Herrera,186684142.94
184,368000000,2,3,Ana Rodriguez Mendoza,374083928.94
184,368000000,2,2,Nicole Quintero Lopez,374387621.45
184,368000000,2,4,Santiago Diaz Jaramillo,373780236.43
184,368000000,2,2,Sebastian Valencia Mendoza,374387621.45
184,368000000,2,4,Mateo Arboleda Alvarez,373780236.43
184,736000000,2,2,Santiago Arrieta Cano,374387621.45
184,736000000,2,2,David Perez Herrera,374387621.45
163,195600000,2,3,Carolina Diaz Quintero,331377211.94
163,195600000,2,3,Santiago Diaz Botero,331377211.94
148,207200000,2,1,Juliana Martinez Munoz,301479799.11
148,207200000,2,3,Marcela Quintero Munoz,300872414.09
148,414400000,2,4,Lucas Perez Salazar,300568721.58
96,115200000,2,4,Marcela Perez Mendoza,194818755.7
96,115200000,2,3,Sofia Ortiz Jaramillo,195122448.21
96,115200000,2,1,Carlos Gomez Ramirez,195729833.23
96,115200000,2,1,Daniel Restrepo Mendoza,195729833.23
192,230400000,2,3,Andres Gomez Lopez,390353154.46
192,230400000,2,4,Sebastian Arrieta Jaramillo,390049461.95
128,230400000,2,4,Valentina Cardenas Herrera,259895657.78
192,230400000,2,3,Lucas Torres Jaramillo,390353154.46
128,230400000,2,3,Nicole Castro Osorio,260199350.29
110,121000000,2,2,Sebastian Castillo Montoya,223897285.38
121,242000000,2,3,Diego Moreno Quintero,245963777.96
121,242000000,2,3,Carolina Castillo Jaramillo,245963777.96
121,242000000,2,2,Nicole Quintero Cifuentes,246267470.47
110,242000000,2,2,Daniel Jimenez Quintero,223897285.38
121,242000000,2,1,Santiago Gomez Alvarez,246571162.98
121,242000000,2,1,Diego Moreno Cifuentes,246571162.98
121,242000000,2,2,Sara Quintero Montoya,246267470.47
121,242000000,2,1,Sebastian Arrieta Jaramillo,246571162.98
110,242000000,2,2,Andres Gomez Restrepo,223897285.38
121,242000000,2,3,Carlos Prieto Henao,245963777.96
121,484000000,2,4,Santiago Rodriguez Henao,245660085.45
108,151200000,2,3,Marcela Velez Garcia,219526286.49
84,151200000,2,4,Isabella Lopez Botero,170414917.42
84,151200000,2,3,Mateo Ortiz Cano,170718609.93
84,151200000,2,4,Sebastian Lopez Quintero,170414917.42
168,302400000,2,4,Antonia Arboleda Jaramillo,341241785.38
168,302400000,2,1,Valentina Lopez Cano,342152862.91
108,302400000,2,3,Antonia Perez Guerrero,219526286.49
189,302400000,2,2,Lucas Cardenas Guerrero,384555887.4
148,162800000,2,2,Mateo Castillo Ramirez,301176106.6
148,162800000,2,4,Nicolás Fernandez Villa,300568721.58
148,325600000,2,1,Valentina Perez Mendoza,301479799.11
102,132600000,2,4,Daniel Arrieta Alvarez,207020674.84
102,132600000,2,1,Nicolás Velez Lopez,207931752.37
102,132600000,2,2,Laura Arboleda Montoya,207628059.86
102,132600000,2,2,Ana Fernandez Villa,207628059.86
102,132600000,2,4,Sebastian Hernandez Martinez,207020674.84
156,265200000,2,2,Juliana Valencia Botero,317445332.12
156,265200000,2,3,Antonia Restrepo Garcia,317141639.61
156,265200000,2,1,Santiago Lopez Osorio,317749024.63
109,174400000,2,1,Valentina Cardenas Acosta,222167324.7
109,174400000,2,2,Sara Restrepo Jaramillo,221863632.19
155,186000000,2,3,Antonia Arboleda Martinez,315107986.42
93,186000000,2,4,Nicolás Arrieta Herrera,188717796.13
124,186000000,2,1,Valentina Velez Cifuentes,252672122.55
124,186000000,2,2,Sofia Gomez Jaramillo,252368430.04
93,186000000,2,3,Sofia Uribe Alvarez,189021488.64
93,186000000,2,3,Camila Castillo Ramirez,189021488.64
124,186000000,2,1,Maria Lopez Alvarez,252672122.55
186,372000000,2,4,Antonia Arrieta Restrepo,377847542.81
186,372000000,2,2,Nicolás Fernandez Restrepo,378454927.83
186,372000000,2,2,Mateo Arrieta Acosta,378454927.83
186,372000000,2,2,Mateo Hernandez Herrera,378454927.83
93,372000000,2,1,Samuel Fernandez Munoz,189628873.66
186,372000000,2,2,Daniel Castillo Montoya,378454927.83
186,744000000,2,4,Daniel Fernandez Henao,377847542.81
186,744000000,2,3,Mateo Uribe Acosta,378151235.32
152,197600000,2,1,Antonia Ortiz Jaramillo,309614411.87
152,197600000,2,2,Samuel Valencia Martinez,309310719.36
152,197600000,2,2,Ana Jimenez Villa,309310719.36
152,197600000,2,4,Sofia Prieto Restrepo,308703334.34
92,110400000,2,4,Valentina Restrepo Villa,186684142.94
184,220800000,2,2,Carolina Arrieta Acosta,374387621.45
184,220800000,2,3,Antonia Patino Munoz,374083928.94
184,220800000,2,1,Sebastian Jimenez Alvarez,374691313.96
184,220800000,2,4,Camila Quintero Mendoza,373780236.43
83,116200000,2,4,Isabella Gomez Herrera,168381264.23
83,232400000,2,4,Lucas Martinez Alvarez,168381264.23
122,244000000,2,1,Sofia Arboleda Ramirez,248604816.17
122,244000000,2,2,Sara Arboleda Osorio,248301123.66
122,244000000,2,2,Antonia Alvarez Mendoza,248301123.66
122,488000000,2,4,David Arrieta Botero,247693738.64
118,141600000,2,4,Daniel Castillo Herrera,239559125.88
142,255600000,2,2,Sofia Hernandez Martinez,288974187.46
142,255600000,2,1,Sebastian Moreno Gonzalez,289277879.97
142,255600000,2,3,Sara Moreno Jaramillo,288670494.95
142,255600000,2,2,Diego Castro Osorio,288974187.46
103,164800000,2,2,Lucas Lopez Jaramillo,209661713.05
103,164800000,2,2,Diego Arrieta Jaramillo,209661713.05
167,267200000,2,3,Antonia Torres Jaramillo,339511824.7
167,267200000,2,2,Sara Perez Henao,339815517.21
98,176400000,2,4,Carolina Valencia Herrera,198886062.08
126,176400000,2,4,Valentina Rodriguez Acosta,255828351.4
98,176400000,2,2,Carlos Velez Restrepo,199493447.1
98,176400000,2,3,Lucas Gomez Jaramillo,199189754.59
98,176400000,2,4,Juliana Torres Lopez,198886062.08
147,176400000,2,4,Sara Gomez Mendoza,298535068.39
196,352800000,2,1,Carolina Martinez Herrera,399095152.24
126,352800000,2,3,Isabella Moreno Jaramillo,256132043.91
196,352800000,2,2,Valentina Patino Martinez,398791459.73
126,352800000,2,3,Diego Hernandez Cifuentes,256132043.91
126,352800000,2,1,Santiago Velez Cifuentes,256739428.93
94,188000000,2,2,Diego Valencia Quintero,191358834.34
94,188000000,2,2,Sara Rodriguez Villa,191358834.34
94,188000000,2,2,Samuel Castillo Acosta,191358834.34
94,188000000,2,2,Sofia Patino Villa,191358834.34
94,188000000,2,1,Ana Moreno Garcia,191662526.85
94,188000000,2,4,Mateo Moreno Munoz,190751449.32
188,376000000,2,3,Carlos Cardenas Herrera,382218541.7
94,376000000,2,4,David Alvarez Restrepo,190751449.32
188,376000000,2,3,Juliana Arboleda Jaramillo,382218541.7
188,376000000,2,4,Laura Jimenez Munoz,381914849.19
188,376000000,2,4,Diego Castro Cano,381914849.19
88,105600000,2,1,Ana Velez Herrera,179460607.71
88,105600000,2,1,Maria Velez Mendoza,179460607.71
96,105600000,2,2,Antonia Fernandez Acosta,195426140.72
132,211200000,2,1,Nicole Castillo Jaramillo,268941348.07
176,211200000,2,2,David Fernandez Jaramillo,358118395.93
176,211200000,2,4,Laura Diaz Garcia,357511010.91
132,211200000,2,1,Camila Fernandez Alvarez,268941348.07
192,211200000,2,2,Nicole Quintero Jaramillo,390656846.97
96,211200000,2,4,Nicole Velez Villa,194818755.7
176,211200000,2,3,Juliana Velez Jaramillo,357814703.42
192,422400000,2,3,Diego Restrepo Mendoza,390353154.46
192,422400000,2,3,Daniel Castillo Munoz,390353154.46
82,123000000,2,2,Isabella Quintero Jaramillo,166954996.06
82,123000000,2,1,Lucas Jimenez Quintero,167258688.57
82,123000000,2,4,Juliana Lopez Jaramillo,166347611.04
82,123000000,2,4,Diego Quintero Osorio,166347611.04
82,123000000,2,1,Santiago Hernandez Martinez,167258688.57
164,246000000,2,4,Samuel Castro Gonzalez,333107172.62
123,246000000,2,4,David Moreno Lopez,249727391.83
164,246000000,2,2,Andres Lopez Henao,333714557.64
164,246000000,2,1,Andres Hernandez Botero,334018250.15
82,246000000,2,3,Antonia Rodriguez Lopez,166651303.55
123,246000000,2,2,Santiago Moreno Alvarez,250334776.85
82,246000000,2,2,Antonia Restrepo Guerrero,166954996.06
164,246000000,2,4,Daniel Arrieta Salazar,333107172.62
123,246000000,2,3,Carolina Arboleda Guerrero,250031084.34
123,246000000,2,4,Juliana Arrieta Lopez,249727391.83
123,246000000,2,3,David Quintero Herrera,250031084.34
123,246000000,2,4,Andres Velez Lopez,249727391.83
123,246000000,2,2,Juliana Quintero Guerrero,250334776.85
164,492000000,2,2,Valentina Moreno Restrepo,333714557.64
123,492000000,2,2,Sara Jimenez Alvarez,250334776.85
123,492000000,2,1,Laura Cardenas Gonzalez,250638469.36
97,155200000,2,3,Camila Cardenas Villa,197156101.4
97,155200000,2,1,Antonia Quintero Gonzalez,197763486.42
97,155200000,2,1,Juliana Uribe Guerrero,197763486.42
194,310400000,2,2,Ana Castillo Alvarez,394724153.35
92,128800000,2,3,Marcela Rodriguez Osorio,186987835.45
92,128800000,2,4,Mateo Arboleda Osorio,186684142.94
161,257600000,2,1,David Ortiz Salazar,327917290.58
92,257600000,2,4,Sofia Fernandez Herrera,186684142.94
184,257600000,2,1,Laura Uribe Restrepo,374691313.96
184,257600000,2,4,Carlos Uribe Gonzalez,373780236.43
92,257600000,2,4,David Ortiz Cano,186684142.94
184,515200000,2,2,Ana Patino Botero,374387621.45
139,166800000,2,4,Ana Castro Jaramillo,282265842.87
95,190000000,2,3,Sara Alvarez Mendoza,193088795.02
95,190000000,2,1,Antonia Arrieta Jaramillo,193696180.04
95,190000000,2,3,Antonia Hernandez Osorio,193088795.02
95,190000000,2,2,Ana Uribe Osorio,193392487.53
95,190000000,2,2,Nicolás Velez Salazar,193392487.53
95,190000000,2,2,Carlos Fernandez Quintero,193392487.53
152,380000000,2,3,Daniel Arrieta Guerrero,309007026.85
152,380000000,2,2,Sofia Gomez Osorio,309310719.36
190,380000000,2,3,Daniel Castro Cano,386285848.08
95,380000000,2,4,Maria Torres Gonzalez,192785102.51
190,380000000,2,3,Sara Castillo Cano,386285848.08
95,380000000,2,4,Juliana Valencia Jaramillo,192785102.51
152,380000000,2,4,Diego Lopez Jaramillo,308703334.34
190,380000000,2,4,Sofia Hernandez Quintero,385982155.57
152,380000000,2,4,Juliana Lopez Quintero,308703334.34
190,760000000,2,1,Nicole Prieto Mendoza,386893233.1
84,100800000,2,1,Sebastian Hernandez Montoya,171325994.95
144,201600000,2,2,Daniel Diaz Jaramillo,293041493.84
126,201600000,2,4,Samuel Gomez Alvarez,255828351.4
112,201600000,2,3,Daniel Quintero Martinez,227660899.25
112,201600000,2,1,Maria Rodriguez Osorio,228268284.27
168,201600000,2,3,Mateo Restrepo Acosta,341545477.89
144,403200000,2,4,Nicolás Ortiz Jaramillo,292434108.82
144,403200000,2,3,Sebastian Jimenez Cifuentes,292737801.33
82,106600000,2,2,Isabella Fernandez Osorio,166954996.06
82,106600000,2,3,Valentina Hernandez Villa,166651303.55
164,213200000,2,3,Mateo Jimenez Jaramillo,333410865.13
164,213200000,2,2,David Torres Cano,333714557.64
164,213200000,2,4,Lucas Cardenas Salazar,333107172.62
112,145600000,2,1,Nicolás Rodriguez Lopez,228268284.27
112,145600000,2,4,Nicole Uribe Gonzalez,227357206.74
104,145600000,2,4,Daniel Ortiz Guerrero,211087981.22
112,145600000,2,4,Andres Velez Botero,227357206.74
91,145600000,2,3,Andres Arrieta Villa,184954182.26
112,145600000,2,4,Lucas Uribe Ramirez,227357206.74
112,145600000,2,1,Samuel Perez Gonzalez,228268284.27
91,145600000,2,1,Nicolás Patino Botero,185561567.28
91,145600000,2,4,Maria Jimenez Henao,184650489.75
182,291200000,2,1,Juliana Velez Salazar,370624007.58
182,291200000,2,2,Carolina Uribe Lopez,370320315.07
124,248000000,2,2,Lucas Prieto Cifuentes,252368430.04
155,248000000,2,4,Laura Quintero Herrera,314804293.91
124,248000000,2,2,Diego Perez Jaramillo,252368430.04
155,248000000,2,1,Lucas Alvarez Munoz,315715371.44
124,248000000,2,3,Nicolás Valencia Jaramillo,252064737.53
124,248000000,2,3,Sofia Perez Botero,252064737.53
155,248000000,2,2,Carolina Arboleda Garcia,315411678.93
124,496000000,2,4,Antonia Patino Jaramillo,251761045.02
124,496000000,2,1,Samuel Perez Salazar,252672122.55
131,157200000,2,4,Mateo Patino Jaramillo,265996617.35
131,157200000,2,4,Antonia Moreno Jaramillo,265996617.35
118,129800000,2,3,Maria Perez Jaramillo,239862818.39
118,129800000,2,2,Carlos Quintero Mendoza,240166510.9
82,90200000,2,1,Isabella Patino Alvarez,167258688.57
82,90200000,2,1,Nicolás Moreno Ramirez,167258688.57
164,180400000,2,4,Valentina Castillo Villa,333107172.62
82,180400000,2,2,David Diaz Martinez,166954996.06
164,360800000,2,2,Sebastian Fernandez Mendoza,333714557.64
80,96000000,2,3,Juliana Quintero Salazar,162583997.17
96,192000000,2,2,Samuel Torres Gonzalez,195426140.72
160,192000000,2,4,Carlos Hernandez Botero,324972559.86
128,192000000,2,3,Juan Valencia Lopez,260199350.29
96,192000000,2,1,Maria Velez Restrepo,195729833.23
120,192000000,2,3,Mateo Perez Jaramillo,243930124.77
160,192000000,2,2,Lucas Hernandez Jaramillo,325579944.88
96,192000000,2,3,Andres Lopez Martinez,195122448.21
120,192000000,2,2,Samuel Castillo Montoya,244233817.28
96,192000000,2,3,Laura Quintero Salazar,195122448.21
96,192000000,2,4,Camila Uribe Montoya,194818755.7
120,192000000,2,3,Juliana Arboleda Salazar,243930124.77
128,384000000,2,3,Marcela Jimenez Gonzalez,260199350.29
192,384000000,2,3,David Diaz Restrepo,390353154.46
192,384000000,2,3,Isabella Valencia Herrera,390353154.46
192,384000000,2,3,Diego Patino Guerrero,390353154.46
96,384000000,2,3,David Patino Montoya,195122448.21
192,384000000,2,3,Valentina Rodriguez Herrera,390353154.46
128,384000000,2,4,Laura Moreno Mendoza,259895657.78
96,384000000,2,1,Sebastian Castillo Osorio,195729833.23
192,384000000,2,1,Nicole Uribe Restrepo,390960539.48
192,768000000,2,3,Nicolás Arboleda Jaramillo,390353154.46
81,113400000,2,3,Nicolás Restrepo Garcia,164617650.36
81,226800000,2,2,Sofia Velez Alvarez,164921342.87
126,226800000,2,3,Santiago Hernandez Jaramillo,256132043.91
126,226800000,2,4,David Restrepo Alvarez,255828351.4
162,226800000,2,2,Carlos Martinez Salazar,329647251.26
126,226800000,2,3,Carlos Castro Jaramillo,256132043.91
126,226800000,2,2,Diego Hernandez Jaramillo,256435736.42
126,226800000,2,2,Sofia Arboleda Alvarez,256435736.42
189,226800000,2,4,Ana Alvarez Henao,383948502.38
162,453600000,2,3,Samuel Valencia Herrera,329343558.75
162,453600000,2,3,Daniel Castillo Jaramillo,329343558.75
80,136000000,2,4,Lucas Valencia Montoya,162280304.66
85,136000000,2,1,Maria Perez Restrepo,173359648.14
80,136000000,2,3,Camila Alvarez Jaramillo,162583997.17
136,272000000,2,3,Carlos Arrieta Botero,276468575.81
160,272000000,2,1,Camila Arboleda Gonzalez,325883637.39
136,272000000,2,4,Nicole Castro Restrepo,276164883.3
136,272000000,2,1,Santiago Lopez Cifuentes,277075960.83
136,272000000,2,3,Antonia Valencia Martinez,276468575.81
170,272000000,2,1,Sara Castro Mendoza,346220169.29
160,272000000,2,4,Mateo Rodriguez Garcia,324972559.86
136,544000000,2,1,Antonia Diaz Restrepo,277075960.83
149,238400000,2,2,Carolina Perez Villa,303209759.79
123,147600000,2,4,Maria Quintero Martinez,249727391.83
123,147600000,2,1,Camila Gomez Villa,250638469.36
123,147600000,2,2,Maria Lopez Henao,250334776.85
123,147600000,2,4,Sebastian Gomez Cifuentes,249727391.83
82,147600000,2,4,Diego Rodriguez Garcia,166347611.04
123,147600000,2,2,Isabella Moreno Acosta,250334776.85
82,147600000,2,2,Antonia Martinez Jaramillo,166954996.06
123,147600000,2,3,Juan Martinez Restrepo,250031084.34
164,295200000,2,3,Daniel Fernandez Mendoza,333410865.13
164,295200000,2,3,Daniel Ortiz Ramirez,333410865.13
164,295200000,2,4,Maria Uribe Salazar,333107172.62
164,295200000,2,3,Lucas Cardenas Jaramillo,333410865.13
100,250000000,2,2,Diego Cardenas Lopez,203560753.48
100,250000000,2,2,Sofia Quintero Quintero,203560753.48
125,250000000,2,2,Santiago Cardenas Henao,254402083.23
125,250000000,2,4,Valentina Uribe Villa,253794698.21
125,250000000,2,1,Marcela Velez Henao,254705775.74
125,250000000,2,4,Sofia Castillo Lopez,253794698.21
100,250000000,2,3,Andres Castillo Osorio,203257060.97
100,250000000,2,4,Marcela Jimenez Gonzalez,202953368.46
125,500000000,2,1,Marcela Martinez Lopez,254705775.74
109,130800000,2,4,Laura Velez Herrera,221256247.17
109,130800000,2,4,Ana Prieto Ramirez,221256247.17
109,130800000,2,2,Nicole Velez Herrera,221863632.19
109,130800000,2,4,Laura Martinez Restrepo,221256247.17
199,318400000,2,2,Nicole Patino Guerrero,404892419.3
122,170800000,2,3,Nicole Arrieta Salazar,247997431.15
114,182400000,2,1,Sara Castro Mendoza,232335590.65
152,182400000,2,4,Isabella Velez Herrera,308703334.34
152,182400000,2,2,Maria Restrepo Cano,309310719.36
97,194000000,2,2,Diego Diaz Botero,197459793.91
97,194000000,2,2,Sebastian Arrieta Mendoza,197459793.91
97,194000000,2,2,Juan Ortiz Alvarez,197459793.91
97,194000000,2,2,Lucas Restrepo Restrepo,197459793.91
97,194000000,2,4,Ana Velez Quintero,196852408.89
97,194000000,2,2,Carolina Prieto Jaramillo,197459793.91
97,194000000,2,1,Ana Cardenas Munoz,197763486.42
97,388000000,2,3,Ana Cardenas Jaramillo,197156101.4
194,388000000,2,1,Sara Hernandez Cano,395027845.86
194,388000000,2,2,Maria Alvarez Cifuentes,394724153.35
194,388000000,2,4,Nicole Castro Alvarez,394116768.33
194,388000000,2,3,Juliana Restrepo Salazar,394420460.84
194,388000000,2,4,Carlos Valencia Cifuentes,394116768.33
194,776000000,2,1,Laura Quintero Alvarez,395027845.86
181,217200000,2,4,Sebastian Prieto Gonzalez,367679276.86
88,114400000,2,3,Nicole Arrieta Salazar,178853222.69
104,114400000,2,1,Mateo Hernandez Jaramillo,211999058.75
88,114400000,2,2,Sebastian Lopez Botero,179156915.2
88,114400000,2,2,Carlos Lopez Cifuentes,179156915.2
176,228800000,2,1,Lucas Alvarez Guerrero,358422088.44
143,228800000,2,1,Valentina Uribe Gonzalez,291311533.16
143,228800000,2,3,Nicole Prieto Herrera,290704148.14
176,228800000,2,1,Andres Castro Villa,358422088.44
176,228800000,2,1,Diego Restrepo Osorio,358422088.44
92,138000000,2,1,Sara Ortiz Restrepo,187595220.47
115,138000000,2,3,Juliana Quintero Herrera,233761858.82
115,138000000,2,1,Carolina Castro Botero,234369243.84
115,138000000,2,4,Sara Castillo Villa,233458166.31
92,138000000,2,3,Santiago Patino Herrera,186987835.45
92,138000000,2,2,Carlos Fernandez Martinez,187291527.96
92,138000000,2,4,Andres Hernandez Gonzalez,186684142.94
184,276000000,2,4,Andres Castro Osorio,373780236.43
138,276000000,2,4,Andres Perez Herrera,280232189.68
92,276000000,2,1,Camila Patino Martinez,187595220.47
138,276000000,2,1,David Arrieta Alvarez,281143267.21
138,276000000,2,3,Maria Restrepo Martinez,280535882.19
138,276000000,2,4,Samuel Alvarez Botero,280232189.68
92,276000000,2,4,Mateo Quintero Martinez,186684142.94
138,276000000,2,3,Isabella Quintero Herrera,280535882.19
138,276000000,2,1,Ana Castro Restrepo,281143267.21
184,552000000,2,4,Camila Alvarez Lopez,373780236.43
84,126000000,2,3,Sebastian Jimenez Jaramillo,170718609.93
84,126000000,2,1,Ana Prieto Jaramillo,171325994.95
90,126000000,2,3,Ana Diaz Gonzalez,182920529.07
84,126000000,2,2,Maria Prieto Restrepo,171022302.44
84,126000000,2,1,Camila Ortiz Salazar,171325994.95
105,126000000,2,3,Marcela Perez Osorio,213425326.92
84,126000000,2,1,Juan Arboleda Quintero,171325994.95
84,126000000,2,4,Nicolás Perez Mendoza,170414917.42
